"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54"
"11" -0.112522551143416 0.174150957343601 -0.0507845799300654 0.0492153348282892 0.0108530391887571 -0.124532040777571 -0.0534985580749053 0.329338043108927 0.149139953770168 0.0472389248333631 -0.227480821330991 0.251027456758963 -0.14486363986999 -0.0071312135412819 0.16785902047784 -0.0531659446843775 0.00397727376113076 0.100135708733925 -0.0641283670420741 0.0450559519409981 -0.242027559286763 0.251355218888799 -0.0230011029762334 0.0386155511922135 0.0713840228282231 0.0232275256496033 -0.0452566566219646 -0.285882390787166 -0.217426169722634 -0.0611328360665603 -0.107936998820889 -0.0833760218823499 -0.100727722059157 -0.216043005665819 0.302840528080154 -0.0150277626446187 -0.00914720269885098 -0.228360090078071 0.0546594698563393 0.0810298344520795 0.173017077630341 0.11463762570787 0.17080814146211 -0.0583342323557031 -0.0107168338699502 0.163282956767956 -0.0585050838645704 -0.055477704392369 -0.0438429027704325 -0.0984661146100936 -0.0101082810401187 0.05500741334955 -0.0238955941395734 -0.000525989274052077
"12" -0.0998192816969509 0.238839306821857 -0.00292346157462862 -0.0402671362384673 0.0600199553779942 -0.248911611031828 -0.222484972318275 0.283281476144155 0.210783490030859 0.154528243368345 -0.0391403975584684 -0.0881013962850656 0.0205797645753162 0.0895732994703833 0.039826056242644 -0.208754491092968 0.0386020670836825 0.124840371550344 0.111203274983303 0.0118224072572979 0.0864554561002664 -0.103496642978303 -0.0243318677090819 -0.0313920124620444 0.0651342171264172 0.291496371567154 0.00336600483221911 0.012849195886549 0.026685978505671 -0.294708697182635 -0.0639917401893415 0.025489811433028 0.0138996731375923 -0.0518874813780034 -0.387080885054095 -0.0881277023690029 -0.222270563339703 0.13162929313926 -0.00327229038051018 0.031758162077289 -0.21987301367514 0.0727796800965618 -0.0839459541378213 0.167551832409709 -0.119941078162228 -0.117150129803549 0.0275184807995963 0.113722641042375 0.108329836306034 -0.0261350534255019 -0.0185840691180275 0.0390623583218845 -0.0227816662649347 -0.0138956800676322
"13" -0.124290649792307 0.0753682667866095 -0.119595849774748 0.0908176485799294 0.150720951571813 -0.168459262051889 -0.148650576278555 -0.161149704720827 0.191644943326953 0.0705944634926957 -0.153662423913382 0.0223683396286303 -0.180066116778182 0.255539883279965 -0.361086680488825 -0.0470626228097433 -0.140600289159781 0.182470138701785 -0.067804875061367 -0.0740951209164633 -0.084631707548739 -0.104816512675787 0.172925608805668 0.161768839825727 0.186092799686465 -0.254189083665907 0.195211640172332 0.0308734535777516 -0.172933461801252 0.23077648694638 0.0913358777081419 0.174928161447939 0.203229435290803 0.0111623087287911 -0.0792502350733549 -0.107491529187496 0.217714019559635 -0.0612688338704648 -0.124020082458549 -0.019606962945767 -0.000603350102490435 0.0041477876140066 -0.0452242681660932 -0.0293402786559601 -0.0446539840295687 -0.0530084022455947 -0.0533344547091626 -0.011323428979975 0.0217100118891503 0.0719504676047974 -0.125936284601842 0.0273991365100204 0.029032560449245 0.0569867696578874
"14" -0.124717701455538 0.108594884927457 -0.139057904143421 0.0611132789030739 -0.0633144572134917 -0.239988497021215 -0.303205312503853 0.0911527162681504 0.126864760975092 -0.140847445003798 -0.0688546494401848 -0.0101857662016396 0.207159923529001 -0.197356578589043 -0.175224984761099 -0.146475158388515 0.00244847115587551 -0.103760114354823 0.0269400109105641 -0.069557020484484 0.130428686544489 -0.128622854056824 -0.165823790698955 -0.189088692630198 -0.218494495504211 -0.307467973644079 -0.0284380397510469 0.169820480650846 0.0672897409993832 -0.0314048226464309 0.132655776167724 0.0847066136816153 -0.21829586939869 0.185410312650621 0.134909957519606 0.115240916840171 -0.0720803148135397 -0.0440562043401452 0.0491462013385667 0.0104958227058419 0.0327103485418669 0.0823045721398178 0.00559318731576468 0.0560719622328546 0.0564668084137544 0.193618491905192 -0.198661596497823 -0.207585101299899 -0.0744450007941244 0.0946411038977694 0.104512905139776 -0.0144202283632632 0.0485214854552753 0.110308925282519
"15" -0.0880631159437749 0.190832516290003 0.21168080214591 -0.141480442609922 -0.269524225257679 -0.00522300153420828 0.143925634237806 -0.171326745167166 0.146593644595582 0.077680097577915 -0.00954513197670151 0.158141273969554 0.207819367970373 -0.116711824669434 -0.24655297807189 -0.141089149617562 0.00708866287517854 -0.00099022470191476 0.213349398118077 0.196922417922818 -0.0244766217400043 0.000104428063172651 -0.0482097596754925 0.360929332764768 0.0316798992580561 0.140793945068714 -0.208509215880874 -0.0844078091627377 -0.0662142676441216 0.18354056351601 -0.142201444331752 0.120053891609277 -0.244824572884842 0.147275122670235 -0.0457973165379835 0.0896232812963568 0.0737113965165299 -0.117827102971337 -0.00335093799473808 0.0420469804774136 0.0384374276242794 -0.161695930708505 -0.153485181527482 0.0392219388478248 -0.134297086929869 0.079997064394328 0.0987463971747418 -0.0248490936282159 0.0522264264634323 0.0439622096608011 0.00871904703397959 0.0101216945929114 -0.0973936207592516 -0.0419556879873994
"16" -0.101443479787215 0.238324853242126 0.152684438494719 -0.206977829615723 -0.188698387457992 0.0345991102825747 -0.0881160873356846 -0.224165595965481 0.0803010608256402 -0.124198477587529 0.0135800712169764 0.0526613977596863 0.110652482453274 0.0632981523902176 0.0829325477820159 -0.187549009346603 -0.105102438162909 -0.0505919708761322 -0.199748955751106 -0.0970495453650409 0.0428100440379536 -0.0463528540272041 0.172954807926707 -0.0404319874103669 -0.108062331236582 0.17956973990022 0.0569383474154355 0.201525443660084 -0.122833554640391 0.248730775336235 0.2327422327934 -0.273917159078019 0.176453035654552 -0.298995632735831 -0.0389361432880343 0.177169822829848 -0.231723321258788 0.00965282104604791 0.0605043350366491 0.135378263355928 0.0421977903128258 0.0159562390350019 0.191985741171376 -0.134805567303411 -0.0467061608019269 -0.0194528230605518 0.0150524167378197 -0.0463866016520058 -0.0436100303302311 0.00432032867421958 -0.00368665063607533 0.00614631849469305 0.0528335947174927 0.0208698118719
"17" -0.0715790371450963 0.242248205406375 0.200834720361333 -0.111182773694035 -0.291618624630806 0.114131504909655 0.0623361509565782 0.0132563780545345 -0.0942689813122665 -0.296876065322436 -0.021118280962266 0.0292111466139109 -0.0700542377308589 -0.126671974439274 0.260833451648727 0.0309109454738117 -0.193256239596143 0.229500058552495 0.00850888219189812 0.134309080782208 -0.0361028623332825 0.0103098296200627 0.152797328719262 -0.0952038797990907 0.0874538287413409 -0.128757623481115 0.235461594739114 0.071091793535146 0.0662644711466789 0.0111519305051707 0.0421435903235587 0.343012129574079 -0.175093681782754 0.0734683870558558 0.0209685445364955 -0.311554577112021 0.0131448813150835 0.150576290854684 -0.0713767527416958 -0.0887713145327142 -0.0736076968507624 0.182233025343922 0.00099750059488958 0.022973048211103 -0.0432459819371785 -0.000676070025481051 -0.105762231617733 0.0478655151185816 -0.0171740620859397 -0.0861257816951186 -0.0403716263314465 0.0489944065448875 0.0746015117536572 -0.0358789318221215
"18" -0.076173598632961 0.294855646636053 0.166342659916017 -0.058223744093387 -0.109061901644419 0.0239022634814971 0.16479880059966 0.114438976481204 0.0980987169200528 0.215429051520412 0.0104603600790831 0.0963698837380883 -0.147723196863972 -0.0419924707671338 -0.214674195346926 0.245122115318219 -0.0129764374813583 -0.175393082465493 0.162660451743909 -0.298089663874862 -0.152111042343057 0.23816422505894 -0.0642540293190283 0.0787657250227141 -0.0850806740563737 -0.195794195422606 -0.211081976162813 0.198327846846285 0.190059572871515 -0.109294125877924 0.16284397669309 -0.134568219471885 0.164572202670378 -0.0479626496557196 -0.0168571490634228 -0.107335120547975 0.0705037409085726 0.239679811262251 0.0675417672633419 -0.152435375559472 0.0744601367621898 0.129729222477572 0.0295099178068551 0.0557978132651811 -0.0250831345621531 -0.0581722047839018 -0.0257787119446111 0.0614195426450558 -0.0392467749046224 -0.0132770622829702 0.034417989009665 -0.0154113945948025 0.000633548672420511 0.0184900679432643
"19" -0.0925731146646028 0.243589569930323 0.13214076373537 -0.102465291532421 -0.197620460652329 0.122105029670967 0.212087166433226 -0.0201417997766641 0.0526753784649596 -0.0615304364460972 -0.205324953999292 -0.311617589516747 0.0156498318293628 0.23255008401775 -0.131092362670457 0.083058777361934 -0.0749146434657481 -0.0969301281037997 -0.222029627213037 -0.0811528780713273 0.0699977799738861 -0.151272350782709 -0.00590971877465397 -0.201106731851076 -0.0826864783410224 -0.121359841311256 0.0384004932778915 -0.218080435961975 0.0232325036967161 -0.292580556156028 -0.31318120047717 0.0558225606741563 0.0967469340511262 -0.00814438086371638 0.0413340605965365 0.230004726984913 0.0721582818040288 -0.204280691519926 0.0331666471255823 0.0633523388414135 0.0118957732303691 -0.0180591494971988 -0.0689374426710747 0.0619542493822047 0.160172954872517 -0.114927198779158 -0.0579039856599181 -0.00278040290314974 0.0451256571980698 0.0141270088382239 -0.0896534193344822 -0.0283934722842998 -0.0692042586516374 -0.0147709470685446
"20" -0.146401237378382 -0.124849830943977 -0.0866525518720228 0.059273742855541 -0.0389447694996629 -0.0872162147139289 0.144932841127706 -0.0273875959934803 0.161906480202182 -0.226728497375357 -0.0707964110269227 -0.0865247444500238 0.0501534797069194 0.15343552254903 0.103886631239512 -0.0748080285734959 0.217478909714753 -0.158397907773153 0.0517011727173825 0.00779124914224005 -0.230641557169546 0.00813186168121776 0.0311894029214384 0.442056241772705 -0.250417740239104 0.0459323763194416 0.28910023228937 0.0787315577731596 0.0515049859561443 -0.00739085310782368 -0.109709492839846 -0.0863148781857567 -0.102504023801804 0.0174022167624529 -0.031883694461642 -0.107933641406302 -0.103738500474737 -0.058858248730699 0.176716863327181 -0.253253624027061 -0.036982235015616 0.0581814822392832 0.039106508845607 0.0359995597974689 0.189968370395576 -0.145294245464365 -0.109073262288562 0.0451981084873829 0.0174829506796759 -0.0101989804343459 -0.0088773376757257 -0.183223630779426 0.165337353117349 0.117362306988319
"21" -0.121419447777224 -0.0701851038272086 -0.216074306357544 0.173588383509344 -0.222760443529413 -0.102409614918964 0.0853258081290063 0.0283040318190599 -0.290311817565701 -0.120483768458085 -0.0703149033341559 0.278776679454913 0.0702235508644787 0.0213898248347057 -0.068529350937994 0.0882725728254208 -0.195282407603775 0.0957892276806576 0.021013176082277 0.169591615958026 0.091246021607663 0.0350241877098844 0.00495478697366898 0.0291831615128821 -0.230153807204624 0.0771300914434535 0.08893802133589 -0.0537279060077459 -0.0072567717612762 -0.0900350869761487 0.00115782760359523 0.00267479941618387 0.325198840591048 -0.109594427682431 -0.0515632937827367 0.0411992352500835 0.00120346900706221 -4.93319160435046e-05 0.0485705464157911 -0.160378534199987 -0.00619312329486234 0.0585796482713591 -0.00713206264942155 0.299713560078269 -0.223182337886325 -0.0330187730252064 0.103660512721642 -0.208920375872575 -0.0187788519552286 0.0996472043777514 0.0624325599718904 -0.0751849094265701 -0.301785354497299 0.10678987808858
"22" -0.148137243437759 -0.0594298672245097 -0.107039063295034 0.0850558315404408 -0.01181182922824 -0.130595563398904 0.358795858119792 -0.24586166450764 0.072061303883098 0.120246509432575 -0.0778419248174667 0.0450343060684118 -0.119626220225861 -0.0516220318223762 0.083007193233775 -0.0513502793420005 -0.0139025880434216 0.166286442074138 -0.0123728942842694 0.0496895209212955 0.14625749614219 -0.0194143132358604 -0.0460196475554259 -0.10139160015093 0.0718507717406859 -0.0160524990939358 0.00298557927322164 0.229285761564431 0.0234090549217453 -0.0128226980481455 -0.163922630346999 -0.159792719921894 -0.0198086058798411 -0.0383526084754604 -0.0103400730936994 -0.124168083457644 0.0426145651068158 0.0819206998205117 0.0799988624897276 0.331882521800723 0.0372975106126921 0.0173511395871552 -0.00463965965039354 0.0125233506296816 0.0359547746780666 0.198891168886578 -0.317724401096241 0.224966995707335 0.232686217951645 0.0361071917205791 0.282389221447875 -0.117371579051636 -0.119438890769906 0.139603948931517
"23" -0.157194224845853 -0.035825171501338 -0.111020704042365 0.120254262305512 -0.196048680407819 -0.198334577672818 -0.0433896454557572 -0.0454065591484928 0.0197237460838751 -0.0214459650665993 0.0224395321383356 0.08816819666106 0.224138634797679 0.163526277274531 0.192926484252463 0.0104856234315191 -0.00708479710077628 -0.123712181450708 0.0756273444502412 -0.309484146023524 0.0471495256593288 0.132717021631794 0.0816563952542402 -0.0351336921827689 0.0184255711782408 0.0812116255315978 0.0803815666776945 0.0852644115301354 0.0176304046039684 -0.0590357478116591 0.0360747685685533 0.0509487684339699 0.100908239104392 0.374814987942428 0.235258710281881 -0.0191860281767689 0.0485864625624184 -0.0728299984435998 -0.15534726822487 0.133230484021773 0.129984540668518 -0.00866990012479099 -0.0199460475066504 -0.0904511847483106 -0.0136203623993302 -0.134695801843552 0.273861989806054 0.214301922163575 0.228577291013968 -0.191156259296259 0.00605452340462103 0.227508023931405 -0.0759074829217047 -0.0450784736975757
"24" -0.1669462159295 0.016376289523618 -0.0664612761595139 -0.0437860504014416 -0.0863793330944097 0.0841091691913295 -0.00608312695658141 -0.166239139405797 0.232700491250222 0.200024742634786 0.0808182783066144 0.00723366366120087 0.0498860782798544 -0.0257251747155759 0.259418056647246 0.0219575539342973 0.0259955503033276 -0.0923757132636771 0.0632072458946547 -0.112943764728482 -0.133821810613685 -0.0996636284250979 -0.0714963690704949 -0.212266305118483 -0.108657883721679 0.036549066040031 0.138067961822925 -0.415944574807682 0.111849802665472 0.0764221652941975 0.00925903198653581 -0.0680789134009004 0.179034584519598 0.150814272844143 -0.106112454564245 -0.194049579621147 0.0547855892844358 0.0758629945921349 -0.071882902895635 -0.0663029574910678 -0.0382159507020244 -0.159482743431949 -0.0240879690345671 -0.0144525993903833 -0.151672672961069 0.362053472412966 0.0163104875948511 -0.0602916717423971 -0.143938661467211 0.117665935051691 -0.137912351463849 -0.10381318842642 0.0916234375197997 0.197298265966461
"25" -0.152299558208154 -0.0859313991639174 -0.135324649230183 0.0236405480193588 -0.0672012262656524 0.00705116652720698 0.166843311108581 0.155736212510301 0.0307067585049157 -0.16304004597859 0.1949654050155 -0.0466026669337727 -0.00729429718702704 -0.163870320249948 -0.146297150529095 -0.315069541274506 0.048034144440898 0.295149120644139 0.0691622624526923 -0.177168829363232 -0.135172613131459 -0.143418952897768 0.125004963817058 -0.108676100036078 0.016286685520485 0.0249410038633844 -0.189112116511835 -0.0577843063538144 0.227347212734261 0.0230281679405283 -0.0553398770048224 0.0913882995493772 0.167766856636318 -0.0962453943612699 0.0028750470347679 0.0847672411295872 0.0544895506055443 -0.0383451298491612 -0.0281102213608589 -0.191386417823351 0.107282582069978 0.0293833559487588 0.191226866001711 -0.144622209272242 0.0496373667857418 0.0980335486336279 0.118115418274214 0.043337536608626 0.232623683728277 0.0838102366171006 -0.00274875958559781 -0.189859501620739 0.111079047096249 -0.298937149054764
"26" -0.157575057853515 -0.0366151678063114 -0.10804509550689 -0.0542771489641507 -0.103304570597595 0.128105234304824 0.00983785433086194 -0.0507820805304601 0.0959658733201907 0.277919909323796 -0.179719008295725 0.0773432253600873 -0.0914868717402939 -0.152878820908003 0.0613062471929479 -0.0694860563861206 0.101698488808206 -0.084650389587292 -0.0959245718999787 0.390167726267702 -0.0295289591708943 -0.0791279414699833 -0.145687420704868 -0.17390798807552 0.0289432141977655 -0.185377132684631 0.0558793184979346 0.206594471908271 0.0320052802595434 -0.147208592583886 0.0806965053857967 -0.00368328912754322 0.00685887610795828 -0.0173050375049335 -0.0400601466892794 -0.0952413572950329 -0.0171860846961105 -0.159750383071848 0.0628379832611508 -0.19548218101616 0.0611058740825997 -0.230040035662355 0.143694729366198 -0.224831089755307 -0.114940652875665 -0.313900716663198 0.193326991453987 -0.0756905031244201 0.173934166704703 0.0324041229407351 0.0237456730215728 0.121186929411576 0.091451190998843 0.00295262053221354
"27" -0.158305954680651 -0.0514402490402441 -0.110002639556704 0.0805574906795863 -0.024815159115363 -0.0351246811438419 0.0970751238220268 -0.0857549283362282 0.279039597296372 -0.167014561166115 -0.0362812562482624 -0.246677134886376 0.0856230740732415 -0.0633559722303953 0.108536553930657 0.141886616289054 0.11923654463574 0.0970222541675243 0.247910392274501 0.196752173385604 -0.00152157444008612 0.186705820558022 -0.121554835793805 -0.0307416994345095 0.0607070872128904 -0.0564507996509346 0.0339618748784701 0.0735288216204327 0.0856565269068715 0.0485864367729789 0.0251948846988123 -0.187686041684686 0.0603245483993632 -0.180906131872695 -0.105810316831524 0.145144078833903 0.070800060822978 0.0252675773227768 -0.352492563188992 0.0561078544783377 0.00899775088735798 0.175609487915681 -0.152568214992406 -0.0940870629899333 0.0547485338928131 -0.0419687970792966 -0.0386029887539196 -0.189572745942817 -0.18592403825191 0.00846643920833431 -0.1282279772561 0.208568219815638 -0.166073779927653 -0.247878756036246
